claimId,product,aspect,condition,claimType,directionLabel,question,answer,positive,negative,neutral,spoke,silent,cell,confidence,hedgeReasons,limitations,evidenceCount,quotes
p011|skinType=A03|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,복합성 피부,conditional,혼재,복합성인데 이거 유분 잡아줄까?,"개기름이나 번들거림 없이 보송하게 유지된다는 말이 많다. 다만 복합성 기준으로 오후가 되면 티존 쪽에 유분이 살짝 올라온다는 언급이 있어, 하루 종일 완전히 뽀송한 건 아닐 수 있다.",7,1,3,11,97,108,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 개기름 많이 안올라와서 (리뷰 48546704)
[positive] 번들거림을 잡아줘서 좋아요 (리뷰 44298383)
[neutral] 오후되면 티존에 유분 좀 올라오는 복합성 피부입니다 (리뷰 55265638)"
p011|skinTrouble=C01|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,잡티 고민,conditional,혼재,잡티 커버하면서 유분도 잡아줄까?,"커버하면서도 번들거림을 잡아주고, 파우더 없이도 보송하다는 말이 많다. 여름철 지성 피부에도 잘 맞는다는 언급이 있고, 개기름 올라오는 속도가 느린 편이라는 후기도 있다. 다만 복합성은 오후가 되면 티존에 유분이 올라온다는 말이 있고, 유분이 많은 부위는 결국 지워진다는 지적도 나온다.",11,2,3,16,80,96,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,6,"[negative] 기름쟁이들 유분 많은 곳은 다 지워져요 (리뷰 48024271)
[positive] 파우더 쓰지 않아도 될 것 같고 (리뷰 45166038)
[positive] 여름철 유분 올라오는 지성 피부에도 찰떡이에요 (리뷰 48148040)
[neutral] 오후되면 티존에 유분 좀 올라오는 복합성 피부입니다 (리뷰 55265638)
[positive] 번들거림을 잡아줘서 좋아요 (리뷰 44298383)
[positive] 개기름 올라오는 속도도 느린 편 (리뷰 48487058)"
p011|product=None|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,유분 많은 피부인데 이거 하나로 번들거림 없이 버틸까?,"다른 쿠션보다 매트하고 유분이 올라와도 지저분하게 번지지 않아 파우더 없이도 괜찮다는 말이 많다. 다만 약간의 번들거림이 생긴다는 리뷰가 있고, 복합성은 오후가 되면 티존에 유분이 올라온다는 언급도 나온다. 유분이 아주 많은 편이면 시간이 지나면서 관리가 필요할 수 있다는 정도로 보면 된다.",36,13,3,52,374,426,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 이 쿠션은 다른 쿠션보다 더 매트해요 (리뷰 63037237)
[positive] 유분이 올라와도 지저분하게 번지기보다 (리뷰 62504698)
[negative] 약간의 번들거림이 생겼지만 (리뷰 63815559)
[neutral] 오후되면 티존에 유분 좀 올라오는 복합성 피부입니다 (리뷰 55265638)"
p011|skinType=A01|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,지성 피부,conditional,혼재,지성인데 이거 하나로 번들거림 없이 매트하게 갈까?,"파우더 없이도 보송하게 마무리되고 매트하게 잡아준다는 말이 많아 지성에 무난하다는 평가가 우세하다. 다만 촉촉함보다 매트함이 강해 건조해 보인다는 의견과, 유분이 많이 나오는 피부에는 뜬다는 지적도 함께 나온다.",6,2,0,8,37,45,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 파우더가 필요 없어요! 바로 보송하게 마무리돼요 (리뷰 47902740)
[positive] 매트해서 지성이 쓰기 좋은 (리뷰 63285184)
[negative] 촉촉하기보다는 살짝 매트해서 (리뷰 43860356)
[negative] 기름이 왕창 나와서 좀 안좋았어요 (리뷰 63936376)"
p011|skinTrouble=C05|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,트러블 고민,conditional,혼재,트러블 피부인데 유분 뜨지 않고 매트하게 버틸까?,"파우더를 따로 쓰지 않아도 개기름 없이 보송하게 마무리된다는 말이 많고, 티존 유분기 정도는 있어도 지성 피부에 쓰기 좋다는 언급이 이어진다. 다만 기름이 왕창 올라와서 안 좋았다는 리뷰도 있어, 피부 상태에 따라 다르게 느낄 여지는 있다.",9,1,1,11,71,82,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,4,"[positive] 파우더 쓰지 않아도 될 것 같고 (리뷰 45166038)
[positive] 파우더가 필요 없어요! 바로 보송하게 마무리돼요 (리뷰 47902740)
[positive] 지성분들이 쓰기 좋아요 (리뷰 48108009)
[negative] 기름이 왕창 나와서 좀 안좋았어요 (리뷰 63936376)"
p011|skinTrouble=미기재|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,피부고민을 안 밝힌 리뷰,conditional,혼재,쿠션 하나로 번들거림 없이 오래 갈까?,"보송한 벨벳 마무리로 유분이 올라와도 지저분하게 번지지 않고 산뜻함이 오래 간다는 평이 많다. 다만 얇게 바를 때 얘기고, 두껍게 바르면 나중에 화장이 뜬다는 지적이 있다. 시간이 지나면서 다크닝처럼 칙칙해지는 느낌을 받았다는 리뷰도 함께 나온다.",13,10,0,23,170,193,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 보송한 벨벳 마무리 덕분에 번들거림 없이 산뜻한 피부를 오래 유지할 수 있었고 (리뷰 63135754)
[positive] 유분이 올라와도 지저분하게 번지기보다 (리뷰 62504698)
[negative] 두껍게 발리면 나중에 화장 다 뜨니까 (리뷰 63373953)
[negative] 금방 다크닝 아닌 다크닝이 생기는 느낌이에요 (리뷰 63698663)"
p011|skinType=미기재|유분/번들거림,에스쁘아 비벨벳 커버쿠션,유분/번들거림,피부타입을 안 밝힌 리뷰,conditional,혼재,쿠션인데 번들거리지 않고 오래 갈까?,"발랐을 때는 보송한 벨벳 마무리로 번들거림 없이 산뜻하다는 평이 많고, 유분이 올라와도 지저분하게 번지지 않는다는 언급도 있다. 다만 두껍게 바르면 나중에 화장이 뜬다는 지적과, 시간이 지나면 다크닝처럼 얼룩이 생긴다는 불만도 나온다. 얇게 바르는 쪽이 유지력에 유리하다는 뉘앙스가 읽힌다.",12,9,0,21,159,180,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 보송한 벨벳 마무리 덕분에 번들거림 없이 산뜻한 피부를 오래 유지할 수 있었고 (리뷰 63135754)
[positive] 유분이 올라와도 지저분하게 번지기보다 (리뷰 62504698)
[negative] 두껍게 발리면 나중에 화장 다 뜨니까 (리뷰 63373953)
[negative] 금방 다크닝 아닌 다크닝이 생기는 느낌이에요 (리뷰 63698663)"
p011|skinType=A02|지속성,에스쁘아 비벨벳 커버쿠션,지속성,건성 피부,conditional,혼재,건성인데 이 쿠션 하나로 하루 종일 지속력이 버틸까?,"아침에 바르고 종일 활동해도 무너지지 않고 유분도 잘 안 올라온다는 말이 많다. 다크닝도 거의 느끼지 못했다는 언급이 있어 건성에게는 무난한 지속력으로 보인다. 다만 여름철에는 무너진다는 리뷰가 있어, 계절에 따라 관리가 필요할 수 있다.",15,2,0,17,33,50,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 아침에 바르고 하루 종일 활동해도 무너지지 않는 게 가장 큰 장점 (리뷰 48148040)
[positive] 유분 많이 안 올라왔어요 (리뷰 48257086)
[positive] 아직까지는 다크닝을 못 느꼈고 (리뷰 43770242)
[negative] 여름엔 좀 무너짐 ㅠ (리뷰 63925762)"
p011|skinTrouble=C09|지속성,에스쁘아 비벨벳 커버쿠션,지속성,모공 고민,conditional,혼재,모공 신경 쓰이는데 시간 지나도 안 무너질까?,"수정 없이 하루 종일 깔끔하게 유지되고, 덧발라도 뜨지 않는다는 말이 많다. 무너지더라도 지저분하지 않게 자연스럽게 무너진다는 언급도 있다. 다만 여름철에는 무너진다는 리뷰가 있어 계절 영향을 받을 수 있다.",12,1,0,13,20,33,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,4,"[positive] 하루 종일 수정 없이도 깔끔하게 유지돼요 (리뷰 43741877)
[positive] 수정 화장하느라 한참 뒤에 덧발라도 안 뜨더라구요 (리뷰 45366737)
[positive] 예쁘게 무너지는 편~ (리뷰 44300677)
[negative] 여름엔 좀 무너짐 ㅠ (리뷰 63925762)"
p011|skinType=A04|지속성,에스쁘아 비벨벳 커버쿠션,지속성,민감성 피부,conditional,혼재,민감성 피부인데 이 쿠션 지속력 믿을 만할까?,"화장이 들뜨지 않고 시간이 지나도 유지된다는 말이 많고, 수정 화장 후 덧발라도 안 뜬다는 언급도 있다. 다만 바르자마자 빠르게 픽싱된다는 반응이 하나 있어, 매트하게 굳는 느낌을 부담스러워할 수도 있다.",7,1,0,8,12,20,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 유지력 정말 끝내준다고 (리뷰 48340308)
[negative] 바르자마자 빠르게 픽싱되면서 (리뷰 49816619)
[positive] 수정 화장하느라 한참 뒤에 덧발라도 안 뜨더라구요 (리뷰 45366737)"
p011|skinType=A03|지속성,에스쁘아 비벨벳 커버쿠션,지속성,복합성 피부,conditional,혼재,복합성인데 화장이 오래 버틸까?,"무너질 때도 깔끔하게 무너진다는 등 지속력 자체에 만족하는 리뷰가 많다. 다만 더운 계절엔 수정화장이 필수라는 지적과 오래 쓰다 보면 상태가 무너진다는 언급이 함께 나와, 날씨나 사용 시간이 길어지면 관리가 필요해 보인다.",31,6,0,37,71,108,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 지속력도 좋았어욥 (리뷰 47869271)
[positive] 화장 지속력이 좋고 무너질 때도 예쁘게 무너졌어요 (리뷰 43904247)
[negative] 여름엔 수정화장 필수일 듯 합니다 (리뷰 48024271)
[negative] 쓰다보니 좀 개판5분전 나긴했는데 (리뷰 62903804)"
p011|skinTrouble=C06|지속성,에스쁘아 비벨벳 커버쿠션,지속성,블랙헤드 고민,conditional,혼재,여름에도 무너지지 않고 오래 갈까?,"하루종일 무너짐 없이 유지된다는 말이 많고, 여름철에도 잘 버틴다는 언급이 나온다. 다만 여름엔 수정화장이 필수라는 리뷰와 지속력이 보통이라는 리뷰도 함께 보인다. 무너지더라도 자연스럽게 무너진다는 언급도 있다.",7,1,2,10,38,48,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,4,"[negative] 여름엔 수정화장 필수일 듯 합니다 (리뷰 48024271)
[positive] 진짜 하루종일 무너짐 없이 (리뷰 43957079)
[neutral] 지속력은 보통이지만 (리뷰 44559601)
[positive] 유지력은 오래가서 여름철에 잘 사용할것 같습니다 (리뷰 43919161)"
p011|skinTrouble=C01|지속성,에스쁘아 비벨벳 커버쿠션,지속성,잡티 고민,conditional,혼재,잡티 커버하려고 쓰는데 시간 지나도 무너지지 않을까?,"아침에 바르면 하루 종일 유지되고 무너져도 다크닝 없이 자연스럽게 무너진다는 평이 많다. 다만 여름철에는 유분 때문에 수정화장이 필수라는 리뷰가 있어, 계절이나 피부 유분에 따라 지속 체감이 달라질 수 있다.",27,5,0,32,64,96,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 아침에 바르고 하루 종일 활동해도 무너지지 않는 게 가장 큰 장점 (리뷰 48148040)
[positive] 화장 지속력이 좋고 무너질 때도 예쁘게 무너졌어요 (리뷰 43904247)
[negative] 여름엔 수정화장 필수일 듯 합니다 (리뷰 48024271)"
p011|product=None|지속성,에스쁘아 비벨벳 커버쿠션,지속성,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이거 하루 종일 버텨줄까?,"얇게 발려도 보송한 마무리가 비교적 오래 유지되고, 2일간 안 무너졌다는 리뷰까지 있을 만큼 지속력을 긍정하는 말이 많다. 다만 쓰다 보니 상태가 많이 무너졌다는 리뷰도 있어, 시간이 지나면 관리가 필요할 수 있다는 점은 감안하는 게 좋다.",124,17,3,144,282,426,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 화장 진짜 2일간 안 무너졌어요 (리뷰 63084647)
[positive] 보송한 마무리감이 비교적 오래 유지되는 편 (리뷰 62504698)
[negative] 쓰다보니 좀 개판5분전 나긴했는데 (리뷰 62903804)"
p011|skinType=A01|지속성,에스쁘아 비벨벳 커버쿠션,지속성,지성 피부,conditional,혼재,지성인데 이거 하루 종일 무너지지 않고 버틸까?,"지성 피부에서도 화장이 오래 유지되고 무너짐이나 지워짐 걱정 없이 깔끔하게 간다는 말이 많다. 다만 시간이 지나며 피부가 제품에 적응하면 유분과 섞여 다크닝이 온다는 지적도 있어, 시간이 지날수록 칙칙해지는 느낌을 주의 깊게 볼 필요는 있다.",7,1,3,11,34,45,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 지속력은 약 8시간 후 봤을때 (리뷰 45993423)
[positive] 무너짐이나 지워짐 고민없이 깔끔하게 유지되어 좋았고 (리뷰 44027546)
[negative] 피부가 적응하면 먹어서 피부하고 화장 하면 이미 다크닝 와있움 (리뷰 63246542)"
p011|skinTrouble=C05|지속성,에스쁘아 비벨벳 커버쿠션,지속성,트러블 고민,conditional,혼재,트러블 피부인데 화장 무너짐 없이 오래 갈까?,"8시간 이상 지나도 유분이 뜨지 않고 지속력이 좋다는 평이 많다. 다만 쓰다 보니 상태가 무너졌다는 리뷰도 있어, 시간이 많이 지나면 관리가 필요할 수 있다는 언급이 함께 나온다.",24,3,1,28,54,82,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,3,"[positive] 화장 진짜 2일간 안 무너졌어요 (리뷰 63084647)
[negative] 쓰다보니 좀 개판5분전 나긴했는데 (리뷰 62903804)
[positive] 지속력은 약 8시간 후 봤을때 (리뷰 45993423)"
p011|skinTrouble=미기재|지속성,에스쁘아 비벨벳 커버쿠션,지속성,피부고민을 안 밝힌 리뷰,conditional,혼재,쿠션 지속력이 오래 가는 편일까? 시간 지나면 무너지지 않을까?,"다크닝 없이 보송한 마무리가 비교적 오래 유지된다는 평이 많고, 무너지는 모양도 자연스럽다는 언급이 이어진다. 다만 3~4시간 지나면 처음보다 확연히 어두워진다는 리뷰도 있어, 시간이 지날수록 톤이 가라앉을 수 있다는 점은 감안할 만하다.",58,7,0,65,128,193,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 지속력 진짜 좋고 (리뷰 62357459)
[positive] 보송한 마무리감이 비교적 오래 유지되는 편 (리뷰 62504698)
[positive] 이 쿠션은 다른 쿠션들보다 다크닝이 없어서 (리뷰 63037237)
[negative] 3~4시간 지나니까 ㅎㅎ.. 처음에 비해 일단 완전 어두워 지고 (리뷰 63464313)"
